dataset,run,depth,method,pruning_enabled,nodes_before,nodes_after,leaves_before,leaves_after,literals_before,literals_after,validation_accuracy_before,validation_accuracy_after,validation_balanced_accuracy_before,validation_balanced_accuracy_after,validation_sensitivity_before,validation_sensitivity_after,validation_specificity_before,validation_specificity_after,validation_macro_f1_before,validation_macro_f1_after,validation_minority_recall_before,validation_minority_recall_after,validation_class_support,root_reason,reason_counts,pruning_time,path_certified
"horn_chain__noise_05",0,4,unary,false,27,27,14,14,13,13,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_chain__noise_05",0,4,horn,false,21,21,11,11,20,20,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_chain__noise_05",0,4,antihorn,false,21,21,11,11,20,20,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_chain__noise_05",0,4,square2cnf,false,17,17,9,9,32,32,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_chain__noise_05",0,4,affine,false,25,25,13,13,27,27,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_chain__noise_05",1,4,unary,false,27,27,14,14,13,13,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_chain__noise_05",1,4,horn,false,23,23,12,12,22,22,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_chain__noise_05",1,4,antihorn,false,25,25,13,13,24,24,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_chain__noise_05",1,4,square2cnf,false,17,17,9,9,32,32,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_chain__noise_05",1,4,affine,false,29,29,15,15,31,31,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_chain__noise_05",2,4,unary,false,25,25,13,13,12,12,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_chain__noise_05",2,4,horn,false,21,21,11,11,20,20,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_chain__noise_05",2,4,antihorn,false,19,19,10,10,18,18,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_chain__noise_05",2,4,square2cnf,false,17,17,9,9,32,32,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_chain__noise_05",2,4,affine,false,29,29,15,15,31,31,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_chain__noise_05",3,4,unary,false,25,25,13,13,12,12,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_chain__noise_05",3,4,horn,false,21,21,11,11,20,20,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_chain__noise_05",3,4,antihorn,false,21,21,11,11,20,20,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_chain__noise_05",3,4,square2cnf,false,19,19,10,10,36,36,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_chain__noise_05",3,4,affine,false,29,29,15,15,31,31,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_chain__noise_05",4,4,unary,false,27,27,14,14,13,13,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_chain__noise_05",4,4,horn,false,25,25,13,13,24,24,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_chain__noise_05",4,4,antihorn,false,23,23,12,12,22,22,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_chain__noise_05",4,4,square2cnf,false,17,17,9,9,32,32,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_chain__noise_05",4,4,affine,false,23,23,12,12,25,25,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_chain__noise_10",0,4,unary,false,31,31,16,16,15,15,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_chain__noise_10",0,4,horn,false,21,21,11,11,20,20,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_chain__noise_10",0,4,antihorn,false,23,23,12,12,22,22,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_chain__noise_10",0,4,square2cnf,false,25,25,13,13,48,48,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_chain__noise_10",0,4,affine,false,31,31,16,16,33,33,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_chain__noise_10",1,4,unary,false,31,31,16,16,15,15,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_chain__noise_10",1,4,horn,false,25,25,13,13,24,24,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_chain__noise_10",1,4,antihorn,false,23,23,12,12,22,22,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_chain__noise_10",1,4,square2cnf,false,25,25,13,13,48,48,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_chain__noise_10",1,4,affine,false,31,31,16,16,33,33,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_chain__noise_10",2,4,unary,false,29,29,15,15,14,14,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_chain__noise_10",2,4,horn,false,25,25,13,13,24,24,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_chain__noise_10",2,4,antihorn,false,21,21,11,11,20,20,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_chain__noise_10",2,4,square2cnf,false,23,23,12,12,44,44,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_chain__noise_10",2,4,affine,false,29,29,15,15,31,31,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_chain__noise_10",3,4,unary,false,31,31,16,16,15,15,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_chain__noise_10",3,4,horn,false,27,27,14,14,26,26,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_chain__noise_10",3,4,antihorn,false,23,23,12,12,22,22,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_chain__noise_10",3,4,square2cnf,false,23,23,12,12,44,44,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_chain__noise_10",3,4,affine,false,31,31,16,16,33,33,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_chain__noise_10",4,4,unary,false,29,29,15,15,14,14,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_chain__noise_10",4,4,horn,false,25,25,13,13,24,24,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_chain__noise_10",4,4,antihorn,false,23,23,12,12,22,22,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_chain__noise_10",4,4,square2cnf,false,21,21,11,11,40,40,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_chain__noise_10",4,4,affine,false,31,31,16,16,33,33,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_00",0,4,unary,false,5,5,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_00",0,4,horn,false,3,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_00",0,4,antihorn,false,3,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_00",0,4,square2cnf,false,3,3,2,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_00",0,4,affine,false,9,9,5,5,10,10,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_00",1,4,unary,false,5,5,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_00",1,4,horn,false,3,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_00",1,4,antihorn,false,3,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_00",1,4,square2cnf,false,3,3,2,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_00",1,4,affine,false,9,9,5,5,10,10,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_00",2,4,unary,false,5,5,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_00",2,4,horn,false,3,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_00",2,4,antihorn,false,3,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_00",2,4,square2cnf,false,3,3,2,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_00",2,4,affine,false,9,9,5,5,10,10,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_00",3,4,unary,false,5,5,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_00",3,4,horn,false,3,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_00",3,4,antihorn,false,3,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_00",3,4,square2cnf,false,3,3,2,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_00",3,4,affine,false,9,9,5,5,10,10,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_00",4,4,unary,false,5,5,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_00",4,4,horn,false,3,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_00",4,4,antihorn,false,3,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_00",4,4,square2cnf,false,3,3,2,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_00",4,4,affine,false,9,9,5,5,10,10,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_05",0,4,unary,false,27,27,14,14,13,13,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_05",0,4,horn,false,19,19,10,10,18,18,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_05",0,4,antihorn,false,17,17,9,9,16,16,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_05",0,4,square2cnf,false,21,21,11,11,40,40,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_05",0,4,affine,false,29,29,15,15,30,30,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_05",1,4,unary,false,25,25,13,13,12,12,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_05",1,4,horn,false,21,21,11,11,20,20,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_05",1,4,antihorn,false,21,21,11,11,20,20,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_05",1,4,square2cnf,false,21,21,11,11,40,40,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_05",1,4,affine,false,29,29,15,15,30,30,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_05",2,4,unary,false,27,27,14,14,13,13,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_05",2,4,horn,false,23,23,12,12,22,22,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_05",2,4,antihorn,false,23,23,12,12,22,22,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_05",2,4,square2cnf,false,21,21,11,11,40,40,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_05",2,4,affine,false,29,29,15,15,30,30,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_05",3,4,unary,false,25,25,13,13,12,12,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_05",3,4,horn,false,23,23,12,12,22,22,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_05",3,4,antihorn,false,25,25,13,13,24,24,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_05",3,4,square2cnf,false,23,23,12,12,44,44,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_05",3,4,affine,false,29,29,15,15,30,30,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_05",4,4,unary,false,27,27,14,14,13,13,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_05",4,4,horn,false,21,21,11,11,20,20,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_05",4,4,antihorn,false,21,21,11,11,20,20,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_05",4,4,square2cnf,false,23,23,12,12,44,44,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_05",4,4,affine,false,29,29,15,15,30,30,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_10",0,4,unary,false,29,29,15,15,14,14,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_10",0,4,horn,false,23,23,12,12,22,22,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_10",0,4,antihorn,false,23,23,12,12,22,22,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_10",0,4,square2cnf,false,23,23,12,12,44,44,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_10",0,4,affine,false,31,31,16,16,34,34,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_10",1,4,unary,false,31,31,16,16,15,15,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_10",1,4,horn,false,27,27,14,14,26,26,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_10",1,4,antihorn,false,23,23,12,12,22,22,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_10",1,4,square2cnf,false,25,25,13,13,48,48,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_10",1,4,affine,false,31,31,16,16,32,32,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_10",2,4,unary,false,31,31,16,16,15,15,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_10",2,4,horn,false,27,27,14,14,26,26,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_10",2,4,antihorn,false,21,21,11,11,20,20,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_10",2,4,square2cnf,false,25,25,13,13,48,48,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_10",2,4,affine,false,31,31,16,16,33,33,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_10",3,4,unary,false,31,31,16,16,15,15,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_10",3,4,horn,false,27,27,14,14,26,26,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_10",3,4,antihorn,false,23,23,12,12,22,22,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_10",3,4,square2cnf,false,25,25,13,13,48,48,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_10",3,4,affine,false,31,31,16,16,34,34,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_10",4,4,unary,false,31,31,16,16,15,15,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_10",4,4,horn,false,23,23,12,12,22,22,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_10",4,4,antihorn,false,21,21,11,11,20,20,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_10",4,4,square2cnf,false,27,27,14,14,52,52,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"horn_simple__noise_10",4,4,affine,false,31,31,16,16,33,33,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_00",0,4,unary,false,13,13,7,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_00",0,4,horn,false,9,9,5,5,8,8,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_00",0,4,antihorn,false,5,5,3,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_00",0,4,square2cnf,false,3,3,2,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_00",0,4,affine,false,15,15,8,8,17,17,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_00",1,4,unary,false,13,13,7,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_00",1,4,horn,false,9,9,5,5,8,8,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_00",1,4,antihorn,false,5,5,3,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_00",1,4,square2cnf,false,3,3,2,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_00",1,4,affine,false,15,15,8,8,17,17,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_00",2,4,unary,false,13,13,7,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_00",2,4,horn,false,9,9,5,5,8,8,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_00",2,4,antihorn,false,5,5,3,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_00",2,4,square2cnf,false,3,3,2,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_00",2,4,affine,false,15,15,8,8,17,17,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_00",3,4,unary,false,13,13,7,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_00",3,4,horn,false,9,9,5,5,8,8,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_00",3,4,antihorn,false,5,5,3,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_00",3,4,square2cnf,false,3,3,2,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_00",3,4,affine,false,15,15,8,8,17,17,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_00",4,4,unary,false,13,13,7,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_00",4,4,horn,false,9,9,5,5,8,8,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_00",4,4,antihorn,false,5,5,3,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_00",4,4,square2cnf,false,3,3,2,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_00",4,4,affine,false,15,15,8,8,17,17,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_05",0,4,unary,false,29,29,15,15,14,14,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_05",0,4,horn,false,23,23,12,12,22,22,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_05",0,4,antihorn,false,21,21,11,11,20,20,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_05",0,4,square2cnf,false,19,19,10,10,36,36,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_05",0,4,affine,false,29,29,15,15,31,31,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_05",1,4,unary,false,27,27,14,14,13,13,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_05",1,4,horn,false,23,23,12,12,22,22,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_05",1,4,antihorn,false,19,19,10,10,18,18,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_05",1,4,square2cnf,false,17,17,9,9,32,32,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_05",1,4,affine,false,27,27,14,14,29,29,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_05",2,4,unary,false,29,29,15,15,14,14,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_05",2,4,horn,false,19,19,10,10,18,18,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_05",2,4,antihorn,false,19,19,10,10,18,18,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_05",2,4,square2cnf,false,17,17,9,9,32,32,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_05",2,4,affine,false,31,31,16,16,33,33,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_05",3,4,unary,false,31,31,16,16,15,15,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_05",3,4,horn,false,23,23,12,12,22,22,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_05",3,4,antihorn,false,19,19,10,10,18,18,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_05",3,4,square2cnf,false,23,23,12,12,44,44,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_05",3,4,affine,false,31,31,16,16,33,33,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_05",4,4,unary,false,31,31,16,16,15,15,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_05",4,4,horn,false,21,21,11,11,20,20,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_05",4,4,antihorn,false,19,19,10,10,18,18,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_05",4,4,square2cnf,false,19,19,10,10,36,36,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_05",4,4,affine,false,31,31,16,16,34,34,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_10",0,4,unary,false,31,31,16,16,15,15,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_10",0,4,horn,false,25,25,13,13,24,24,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_10",0,4,antihorn,false,21,21,11,11,20,20,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_10",0,4,square2cnf,false,25,25,13,13,48,48,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_10",0,4,affine,false,27,27,14,14,29,29,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_10",1,4,unary,false,31,31,16,16,15,15,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_10",1,4,horn,false,23,23,12,12,22,22,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_10",1,4,antihorn,false,21,21,11,11,20,20,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_10",1,4,square2cnf,false,27,27,14,14,52,52,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_10",1,4,affine,false,29,29,15,15,31,31,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_10",2,4,unary,false,31,31,16,16,15,15,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_10",2,4,horn,false,25,25,13,13,24,24,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_10",2,4,antihorn,false,23,23,12,12,22,22,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_10",2,4,square2cnf,false,19,19,10,10,36,36,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_10",2,4,affine,false,29,29,15,15,31,31,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_10",3,4,unary,false,31,31,16,16,15,15,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_10",3,4,horn,false,27,27,14,14,26,26,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_10",3,4,antihorn,false,23,23,12,12,22,22,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_10",3,4,square2cnf,false,27,27,14,14,52,52,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_10",3,4,affine,false,29,29,15,15,32,32,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"square_form_i__noise_10",4,4,unary,false,31,31,16,16,15,15,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
